Number of Cases,Street Address,Latitude,Longitude,Cluster Number,Recent Cases in Cluster,Total Cases in Cluster,Date,Month Number
6,pending road(blk 115),1.31429873353526,103.872828236608,25,1,70,18/06/2022,6
2,pending road(blk 117),1.37705460161227,103.769444069298,25,1,70,18/06/2022,6
4,pending road(blk 118),1.37785558547628,103.769840358536,25,1,70,18/06/2022,6
1,pending road(blk 119),1.37457035529603,103.769825791429,25,1,70,18/06/2022,6
5,pending road(blk 120),1.32411140646786,103.692799207969,25,1,70,18/06/2022,6
5,pending road(blk 121),1.30796826743788,103.795646469655,25,1,70,18/06/2022,6
1,pending road(blk 122),1.37526298800703,103.771656502775,25,1,70,18/06/2022,6
1,pending road(blk 123),1.37639172444397,103.767912823562,25,1,70,18/06/2022,6
3,pending road(blk 124),1.37581593705491,103.767563450683,25,1,70,18/06/2022,6
2,pending road(blk 125),1.31379318761444,103.87309387056,25,1,70,18/06/2022,6
3,pending road(blk 126),1.28156873918268,103.80773165728,25,1,70,18/06/2022,6
3,pending road(blk 128),1.35717772309233,103.892748376515,25,1,70,18/06/2022,6
1,pending road(blk 229),1.32990557515187,103.795822461899,25,1,70,18/06/2022,6
1,petir road(blk 134),1.37637448213033,103.76732428038,25,1,70,18/06/2022,6
2,petir road(blk 137),1.39339364366596,103.876644854346,25,1,70,18/06/2022,6
1,petir road(blk 138),1.32014742772287,103.906103107981,25,1,70,18/06/2022,6
1,petir road(blk 140),1.37704616042499,103.766883474367,25,1,70,18/06/2022,6
1,petir road(blk 142),1.33598462897818,103.782662149166,25,1,70,18/06/2022,6
1,petir road(blk 143),1.31736223877921,103.82875324222,25,1,70,18/06/2022,6
1,petir road(blk 144),1.33008462888311,103.794789674609,25,1,70,18/06/2022,6
3,petir road(blk 150),1.31478575074088,103.82706249682,25,1,70,18/06/2022,6
1,petir road(blk 216),1.37463746606325,103.774664267756,25,1,70,18/06/2022,6
1,petir road(blk 217),1.37916431633637,103.767439286222,25,1,70,18/06/2022,6
2,woodlands avenue 4(blk 616),1.43408170813881,103.796662417315,26,13,65,18/06/2022,6
4,woodlands drive 42(blk 601),1.43574395739063,103.794134055957,26,13,65,18/06/2022,6
14,woodlands drive 42(blk 602),1.43411191997483,103.798080046893,26,13,65,18/06/2022,6
1,woodlands drive 42(blk 603),1.43821741607197,103.796391500509,26,13,65,18/06/2022,6
1,woodlands drive 42(blk 604),1.43389740955882,103.795730926437,26,13,65,18/06/2022,6
1,woodlands drive 42(blk 605),1.27406230448123,103.810424079622,26,13,65,18/06/2022,6
1,woodlands drive 50(blk 898b),1.34256318025628,103.707422156902,26,13,65,18/06/2022,6
1,woodlands drive 52(blk 622),1.43718559497069,103.797090396025,26,13,65,18/06/2022,6
2,woodlands drive 52(blk 624b),1.43882635430604,103.799297445551,26,13,65,18/06/2022,6
1,woodlands drive 52(blk 625a),1.43918808232966,103.800067933684,26,13,65,18/06/2022,6
1,woodlands drive 71(blk 672),1.43672576257891,103.797147612705,26,13,65,18/06/2022,6
1,woodlands drive 71(blk 673),1.43832201343805,103.799571960255,26,13,65,18/06/2022,6
1,woodlands ring road(blk 606),1.43773715859966,103.799176464767,26,13,65,18/06/2022,6
1,woodlands ring road(blk 607),1.43665492960631,103.796231467375,26,13,65,18/06/2022,6
4,woodlands ring road(blk 608),1.43760681675827,103.800402340562,26,13,65,18/06/2022,6
1,woodlands ring road(blk 611),1.43808142337938,103.799032334026,26,13,65,18/06/2022,6
1,woodlands ring road(blk 650),1.43621968262254,103.796496127558,26,13,65,18/06/2022,6
1,woodlands ring road(blk 653),1.34542576991263,103.703464632989,26,13,65,18/06/2022,6
1,woodlands ring road(blk 654),1.43698596394279,103.799117864124,26,13,65,18/06/2022,6
1,woodlands ring road(blk 655),1.43669060313023,103.798557890119,26,13,65,18/06/2022,6
1,woodlands ring road(blk 656),1.43741404509878,103.798257574917,26,13,65,18/06/2022,6
1,woodlands ring road(blk 657),1.43664171298146,103.79960155942,26,13,65,18/06/2022,6
2,woodlands ring road(blk 658),1.43801280829028,103.797671900886,26,13,65,18/06/2022,6
1,woodlands ring road(blk 661),1.43571213483054,103.799477677399,26,13,65,18/06/2022,6
4,woodlands ring road(blk 662),1.33538115974338,103.722906605661,26,13,65,18/06/2022,6
3,woodlands ring road(blk 665),1.33867162416714,103.719136998076,26,13,65,18/06/2022,6
1,woodlands ring road(blk 666),1.33772592715602,103.720184719217,26,13,65,18/06/2022,6
8,woodlands ring road(blk 667),1.42994185594478,103.827984686017,26,13,65,18/06/2022,6
2,woodlands ring road(blk 668),1.33927933228555,103.723441613129,26,13,65,18/06/2022,6
1,woodlands ring road(blk 677),1.27406230448123,103.810424079622,26,13,65,18/06/2022,6
62,kian teck avenue,1.44448968447959,103.792643075252,27,1,64,18/06/2022,6
2,kian teck drive,1.33419193367473,103.758845576093,27,1,64,18/06/2022,6
1,chuan hoe avenue,1.31211920438883,103.76667352921,28,7,59,18/06/2022,6
3,jalan limbok,1.31109876019725,103.765906379277,28,7,59,18/06/2022,6
2,limbok terrace,1.38360114748177,103.895942493349,28,7,59,18/06/2022,6
9,parry terrace,1.38291029056779,103.894452829323,28,7,59,18/06/2022,6
2,parry road,1.31656323424422,103.939810509374,28,7,59,18/06/2022,6
13,park villas rise,1.33688578252671,103.702739749317,28,7,59,18/06/2022,6
1,poh huat road,1.38545544642334,103.894490395737,28,7,59,18/06/2022,6
11,poh huat road west(nouvelle park),1.31609021863642,103.802300019532,28,7,59,18/06/2022,6
4,poh huat road west(the waterline),1.44342673813206,103.793612835968,28,7,59,18/06/2022,6
9,terrasse lane(terrasse),1.38407485646696,103.894939721785,28,7,59,18/06/2022,6
4,yio chu kang road,1.37910762831305,103.768153816778,28,7,59,18/06/2022,6
3,woodlands avenue 6(blk 724),1.44122296569404,103.797378360624,29,8,48,18/06/2022,6
1,woodlands avenue 6(blk 758),1.3716257020332,103.857736107527,29,8,48,18/06/2022,6
2,woodlands avenue 6(blk 759),1.4421581766394,103.795608530175,29,8,48,18/06/2022,6
1,woodlands avenue 6(blk 763),1.37360769512088,103.85820494173,29,8,48,18/06/2022,6
1,woodlands circle(blk 726),1.44389201766705,103.7979498113,29,8,48,18/06/2022,6
1,woodlands circle(blk 727),1.44283428410961,103.795936955398,29,8,48,18/06/2022,6
1,woodlands circle(blk 730),1.4407767693337,103.797420277053,29,8,48,18/06/2022,6
1,woodlands circle(blk 731),1.44422870888598,103.797025367791,29,8,48,18/06/2022,6
2,woodlands circle(blk 733),1.35162557081969,103.748011382648,29,8,48,18/06/2022,6
1,woodlands circle(blk 734),1.4425071362764,103.795304649405,29,8,48,18/06/2022,6
1,woodlands circle(blk 735),1.35118204905855,103.747209859564,29,8,48,18/06/2022,6
2,woodlands circle(blk 736),1.4409565628088,103.796576586484,29,8,48,18/06/2022,6
1,woodlands circle(blk 737),1.44317276054403,103.795008213524,29,8,48,18/06/2022,6
1,woodlands circle(blk 738),1.44283764811354,103.79681411892,29,8,48,18/06/2022,6
2,woodlands circle(blk 739),1.4436783632097,103.796822911109,29,8,48,18/06/2022,6
1,woodlands circle(blk 742),1.44373361822384,103.79631194039,29,8,48,18/06/2022,6
2,woodlands circle(blk 743),1.44392097347428,103.796032969959,29,8,48,18/06/2022,6
2,woodlands circle(blk 744),1.4453347657703,103.795414343244,29,8,48,18/06/2022,6
1,woodlands circle(blk 745),1.44560469012994,103.794908594493,29,8,48,18/06/2022,6
2,woodlands circle(blk 746),1.44506585872386,103.797607810105,29,8,48,18/06/2022,6
1,woodlands circle(blk 751),1.30970737767411,103.789099862759,29,8,48,18/06/2022,6
2,woodlands circle(blk 752),1.44589975238319,103.796914037556,29,8,48,18/06/2022,6
1,woodlands circle(blk 764b),1.35153514770896,103.874956272671,29,8,48,18/06/2022,6
1,woodlands circle(blk 765),1.29564373748986,103.769770151781,29,8,48,18/06/2022,6
2,woodlands drive 40(blk 701),1.44617753583785,103.79759145523,29,8,48,18/06/2022,6
3,woodlands drive 40(blk 703),1.32501466214245,103.886455988464,29,8,48,18/06/2022,6
1,woodlands drive 70(blk 708),1.44179708204768,103.796074026236,29,8,48,18/06/2022,6
2,woodlands drive 70(blk 710),1.32513240286821,103.885610754075,29,8,48,18/06/2022,6
4,woodlands drive 70(blk 711),1.32584857614009,103.887926514332,29,8,48,18/06/2022,6
1,woodlands drive 70(blk 712),1.33901959234853,103.697352240422,29,8,48,18/06/2022,6
1,woodlands drive 70(blk 713),1.44195475589682,103.797812012966,29,8,48,18/06/2022,6
1,jurong west central 1(blk 679b),1.31319369617182,103.788192237043,30,21,47,18/06/2022,6
1,jurong west central 1(blk 680a),1.3122997890586,103.769943830728,30,21,47,18/06/2022,6
1,jurong west central 1(blk 680b),1.35870641148835,103.89361060882,30,21,47,18/06/2022,6
1,jurong west central 1(blk 682c),1.34083504320183,103.706006657162,30,21,47,18/06/2022,6
2,jurong west central 1(blk 683b),1.34315290702888,103.70539456284,30,21,47,18/06/2022,6
4,jurong west central 1(blk 687),1.31329783863328,103.872837648285,30,21,47,18/06/2022,6
2,jurong west central 1(blk 688),1.34047236407142,103.708354717703,30,21,47,18/06/2022,6
2,jurong west central 1(blk 689),1.34297156674521,103.704760487896,30,21,47,18/06/2022,6
1,jurong west central 1(blk 690),1.34067930866793,103.708445480847,30,21,47,18/06/2022,6
2,jurong west central 1(blk 691),1.34177067676423,103.706312762997,30,21,47,18/06/2022,6
1,jurong west central 1(blk 692),1.32353748014389,103.848108217465,30,21,47,18/06/2022,6
1,jurong west central 1(blk 694),1.34312102349205,103.707051960202,30,21,47,18/06/2022,6
1,jurong west central 1(blk 695),1.34290033614079,103.706185188199,30,21,47,18/06/2022,6
5,jurong west central 1(blk 696),1.34640538174578,103.71077711286,30,21,47,18/06/2022,6
4,jurong west central 3(blk 697a),1.32297529982029,103.847822668982,30,21,47,18/06/2022,6
2,jurong west central 3(blk 697b),1.3406512946922,103.707506154373,30,21,47,18/06/2022,6
2,jurong west central 3(blk 697c),1.34575308124211,103.703641775508,30,21,47,18/06/2022,6
4,jurong west central 3(blk 698a),1.3534249409359,103.721442695629,30,21,47,18/06/2022,6
1,jurong west central 3(blk 698b),1.34563047616405,103.705038025438,30,21,47,18/06/2022,6
2,jurong west central 3(blk 698c),1.34333442575136,103.704701215266,30,21,47,18/06/2022,6
4,jurong west central 3(the centris),1.34508009611217,103.704400730049,30,21,47,18/06/2022,6
1,jurong west street 64(blk 684a),1.34440862686382,103.705195214449,30,21,47,18/06/2022,6
2,jurong west street 64(blk 684c),1.43864718901423,103.796518065481,30,21,47,18/06/2022,6
1,guok avenue,1.31325209714281,103.842968064456,31,14,46,18/06/2022,6
3,heng mui keng terrace,1.31317508970172,103.84379589573,31,14,46,18/06/2022,6
3,pasir panjang close,1.35554677935284,103.884110116317,31,14,46,18/06/2022,6
3,pasir panjang drive,1.28162632104242,103.784869452404,31,14,46,18/06/2022,6
22,pasir panjang road,1.28483723422635,103.780924782035,31,14,46,18/06/2022,6
4,pasir panjang road(the foliage),1.37477276713529,103.894050578912,31,14,46,18/06/2022,6
10,pasir panjang road(villa de west),1.37408160936175,103.893976658926,31,14,46,18/06/2022,6
2,clementi west street 2(blk 703),1.34901664211502,103.712178566174,32,13,45,18/06/2022,6
3,clementi west street 2(blk 705),1.304974887429,103.761861975982,32,13,45,18/06/2022,6
2,clementi west street 2(blk 706),1.30761194155051,103.761376368247,32,13,45,18/06/2022,6
1,clementi west street 2(blk 707),1.30533046157853,103.762003588469,32,13,45,18/06/2022,6
1,clementi west street 2(blk 709),1.43289614274331,103.79276813435,32,13,45,18/06/2022,6
3,clementi west street 2(blk 711),1.30866602211237,103.760258216299,32,13,45,18/06/2022,6
3,clementi west street 2(blk 712),1.30430341306691,103.761682084014,32,13,45,18/06/2022,6
1,clementi west street 2(blk 714),1.30838274486859,103.759784091667,32,13,45,18/06/2022,6
2,west coast road(blk 517),1.30714774352277,103.759628391282,32,13,45,18/06/2022,6
1,west coast road(blk 519),1.31413785421482,103.767942210615,32,13,45,18/06/2022,6
3,west coast road(blk 520),1.30634750622019,103.760538027126,32,13,45,18/06/2022,6
4,west coast road(blk 701),1.30758124026887,103.851478219734,32,13,45,18/06/2022,6
7,west coast road(blk 702),1.30674896245195,103.760633580535,32,13,45,18/06/2022,6
4,west coast road(blk 703),1.31699411182356,103.768506615632,32,13,45,18/06/2022,6
8,west coast road(blk 704),1.31518502692041,103.768432708555,32,13,45,18/06/2022,6
1,bukit timah road,1.32970655690921,103.795152053736,33,9,40,18/06/2022,6
8,hooper road,1.42999456166439,103.772261359583,33,9,40,18/06/2022,6
3,jalan aruan,1.37376540402435,103.89348280785,33,9,40,18/06/2022,6
3,kampong java road,1.37339975662977,103.890974482659,33,9,40,18/06/2022,6
11,makeway avenue,1.37447080577543,103.893091053432,33,9,40,18/06/2022,6
3,makeway avenue(newton edge),1.31193240973508,103.84231111497,33,9,40,18/06/2022,6
11,makepeace road,1.31285376960405,103.84210742583,33,9,40,18/06/2022,6
23,cuscaden road,1.31574793726449,103.819721666873,34,4,39,18/06/2022,6
12,cuscaden road(cuscaden residences),1.2908847377725,103.774319608719,34,4,39,18/06/2022,6
4,orchard boulevard,1.31285376960405,103.84210742583,34,4,39,18/06/2022,6
1,jurong west street 61(blk 623),1.3383876917868,103.698192617992,35,9,39,18/06/2022,6
1,jurong west street 61(blk 624),1.34152011714806,103.698796952856,35,9,39,18/06/2022,6
4,jurong west street 61(blk 640),1.34332356903844,103.869848204959,35,9,39,18/06/2022,6
6,jurong west street 61(blk 643),1.34332356903844,103.869848204959,35,9,39,18/06/2022,6
8,jurong west street 61(blk 644),1.34078438355043,103.697876125215,35,9,39,18/06/2022,6
5,jurong west street 61(blk 645),1.33802845810167,103.697356787497,35,9,39,18/06/2022,6
4,jurong west street 61(blk 646),1.32817733374331,103.886486362837,35,9,39,18/06/2022,6
2,jurong west street 61(blk 647),1.33796673439806,103.698122457656,35,9,39,18/06/2022,6
1,jurong west street 61(blk 648b),1.34151734586068,103.69989937466,35,9,39,18/06/2022,6
2,jurong west street 61(blk 650c),1.34196774823686,103.698889711132,35,9,39,18/06/2022,6
2,jurong west street 65(blk 617),1.34145472885006,103.699481732903,35,9,39,18/06/2022,6
3,jurong west street 65(blk 621),1.34939703660643,103.69844958022,35,9,39,18/06/2022,6
1,kim keat close,1.32441624017727,103.85260347559,36,14,39,18/06/2022,6
1,kim keat close(bliss loft),1.32449624905099,103.85352287591,36,14,39,18/06/2022,6
2,kim keat lane,1.32387379240679,103.856482753763,36,14,39,18/06/2022,6
1,kim keat lane(calarasi),1.32487617789478,103.855541044499,36,14,39,18/06/2022,6
4,kim keat road,1.32324726968904,103.855171553668,36,14,39,18/06/2022,6
1,kim keat road(regal court),1.32149903397958,103.738982186646,36,14,39,18/06/2022,6
1,kim keat road(the interweave),1.31997450302269,103.742739188864,36,14,39,18/06/2022,6
1,kim keat road(victory heights),1.32363913722346,103.854988582241,36,14,39,18/06/2022,6
3,lorong ampas(d'lotus),1.32227606663002,103.854799917943,36,14,39,18/06/2022,6
4,lorong limau(blk 76),1.34610032788017,103.759754669015,36,14,39,18/06/2022,6
1,lorong limau(blk 77),1.33701100762294,103.738787314099,36,14,39,18/06/2022,6
3,lorong limau(blk 78),1.32275524437283,103.738658086826,36,14,39,18/06/2022,6
1,lorong limau(cradels),1.32420580518988,103.85247150073,36,14,39,18/06/2022,6
6,lorong limau(parc haven),1.33778634539959,103.738131877539,36,14,39,18/06/2022,6
2,whampoa drive(blk 82),1.3383617052828,103.735911158508,36,14,39,18/06/2022,6
4,whampoa drive(blk 86),1.33828303068105,103.737102099236,36,14,39,18/06/2022,6
2,whampoa drive(blk 88),1.33879791361243,103.734807724832,36,14,39,18/06/2022,6
1,whampoa drive(blk 89),1.32504567583472,103.854762707954,36,14,39,18/06/2022,6
7,faber avenue,1.37457987035667,103.770871763692,37,3,38,18/06/2022,6
4,faber drive,1.31804628031189,103.757619356141,37,3,38,18/06/2022,6
2,faber green,1.31628003159882,103.831036955378,37,3,38,18/06/2022,6
2,faber park,1.32069236445881,103.762714694971,37,3,38,18/06/2022,6
3,jalan lempeng,1.32098588665274,103.763231689844,37,3,38,18/06/2022,6
2,jalan lempeng(regent park),1.31172327162692,103.883241739542,37,3,38,18/06/2022,6
18,jalan lempeng(the trilinq),1.3210599628039,103.762434749863,37,3,38,18/06/2022,6
1,teban gardens road(blk 20),1.32110255874093,103.741674029792,38,33,38,18/06/2022,6
2,teban gardens road(blk 22),1.32158737897173,103.740986913838,38,33,38,18/06/2022,6
1,teban gardens road(blk 23),1.3208228255704,103.73907552675,38,33,38,18/06/2022,6
1,teban gardens road(blk 30),1.32012627849168,103.739888486506,38,33,38,18/06/2022,6
1,teban gardens road(blk 31),1.32003028137399,103.74047874277,38,33,38,18/06/2022,6
10,teban gardens road(blk 32),1.32137709718444,103.737577593659,38,33,38,18/06/2022,6
2,teban gardens road(blk 36),1.44100430753825,103.807223345894,38,33,38,18/06/2022,6
2,teban gardens road(blk 40),1.43558817981973,103.802367582845,38,33,38,18/06/2022,6
2,teban gardens road(blk 41),1.32368064923943,103.739156156511,38,33,38,18/06/2022,6
2,teban gardens road(blk 46),1.32137890995417,103.739779356356,38,33,38,18/06/2022,6
1,teban gardens road(blk 53),1.32322945510697,103.852929261304,38,33,38,18/06/2022,6
1,teban gardens road(blk 60),1.32494988058305,103.852604556459,38,33,38,18/06/2022,6
2,teban gardens road(blk 62),1.32377306099593,103.854363234114,38,33,38,18/06/2022,6
3,teban gardens road(blk 64),1.32467219356956,103.852850424074,38,33,38,18/06/2022,6
7,teban gardens road(blk 65),1.326118367553,103.853496019619,38,33,38,18/06/2022,6
13,eng kong drive,1.33486381845632,103.770859334302,39,10,36,18/06/2022,6
3,eng kong garden,1.45933239084628,103.80657939759,39,10,36,18/06/2022,6
14,eng kong place,1.42920597374185,103.79540833238,39,10,36,18/06/2022,6
6,greenridge crescent,1.33976904024065,103.772556110778,39,10,36,18/06/2022,6
3,geylang road,1.35162442643015,103.884447871485,40,8,36,18/06/2022,6
1,geylang road(le regal),1.31144699404485,103.881539708397,40,8,36,18/06/2022,6
1,guillemard road,1.32480413933797,103.864179093295,40,8,36,18/06/2022,6
1,lorong 10 geylang,1.36478651146586,103.764763618001,40,8,36,18/06/2022,6
1,lorong 12 geylang,1.33668715015786,103.738059200285,40,8,36,18/06/2022,6
1,lorong 14 geylang,1.3707495459136,103.890329112915,40,8,36,18/06/2022,6
2,lorong 14 geylang(central imperial),1.31135301777001,103.881888916673,40,8,36,18/06/2022,6
2,lorong 14 geylang(wing fong court),1.33609657873553,103.738219191663,40,8,36,18/06/2022,6
12,lorong 14 geylang(wing fong mansions),1.37131564445886,103.889932276881,40,8,36,18/06/2022,6
10,lorong 16 geylang,1.32472541215649,103.949054176197,40,8,36,18/06/2022,6
1,lorong 18 geylang,1.33724965052823,103.737674650927,40,8,36,18/06/2022,6
1,lorong 20 geylang,1.31239029325188,103.881504147527,40,8,36,18/06/2022,6
35,ang mo kio central(grandeur 8),1.33798266958461,103.93439199512,41,15,35,18/06/2022,6
5,ang mo kio avenue 2,1.37045937010888,103.837419259859,42,11,34,18/06/2022,6
7,serenade walk,1.3782111960572,103.831477152361,42,11,34,18/06/2022,6
10,thomson green,1.37883560123647,103.832034947535,42,11,34,18/06/2022,6
5,thomson hill,1.34365711251197,103.696064237883,42,11,34,18/06/2022,6
2,thomson terrace,1.37668248610963,103.82711945452,42,11,34,18/06/2022,6
4,thomson walk,1.318277829705,103.938418808397,42,11,34,18/06/2022,6
1,thomson hill drive,1.35707777906852,103.831738982491,42,11,34,18/06/2022,6
28,highgate crescent,1.3399560041596,103.766312091851,43,2,34,18/06/2022,6
1,highgate walk,1.31277604580511,103.882455638462,43,2,34,18/06/2022,6
